age,decile_score,priors_count,days_b_screening_arrest,c_days_from_compas,juv_count,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_M,c_cat_battery,c_cat_burglary,c_cat_cannabis,c_cat_driving,c_cat_grand theft,c_cat_lewdness,c_cat_mischief,c_cat_no charge,c_cat_other,c_cat_poss,c_cat_resisting,c_cat_sexual,c_cat_tampering,weapon_firearm_True,age2,age3,decile_score2,decile_score3,priors_count2,priors_count3,juv_count2,juv_count3
57,8,23,-1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3249,185193,64,512,529,12167,0,0
43,1,1,-30.0,30.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1849,79507,1,1,1,1,0,0
43,1,1,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,79507,1,1,1,1,0,0
51,1,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2601,132651,1,1,0,0,0,0
30,2,9,-1.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,27000,4,8,81,729,0,0
37,3,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,50653,9,27,0,0,0,0
41,4,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1681,68921,16,64,0,0,0,0
52,3,2,-1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2704,140608,9,27,4,8,0,0
59,6,22,-1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3481,205379,36,216,484,10648,0,0
32,9,13,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1024,32768,81,729,169,2197,0,0
44,1,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,85184,1,1,0,0,0,0
37,2,0,-1.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1369,50653,4,8,0,0,0,0
21,7,2,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,441,9261,49,343,4,8,0,0
26,2,0,-1.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,4,8,0,0,0,0
23,9,0,0.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,529,12167,81,729,0,0,1,1
26,4,1,-2.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,16,64,1,1,0,0
20,5,0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,400,8000,25,125,0,0,0,0
20,10,0,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,400,8000,100,1000,0,0,0,0
59,1,0,-1.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3481,205379,1,1,0,0,0,0
34,3,5,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1156,39304,9,27,25,125,0,0
24,5,0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,576,13824,25,125,0,0,0,0
25,3,1,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,15625,9,27,1,1,0,0
49,7,17,-1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,117649,49,343,289,4913,1,1
22,5,0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,484,10648,25,125,0,0,0,0
30,2,1,-1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,900,27000,4,8,1,1,0,0
52,1,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,140608,1,1,0,0,0,0
53,1,4,-1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2809,148877,1,1,16,64,0,0
24,4,1,-1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,13824,16,64,1,1,0,0
40,3,14,-1.0,1.0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1600,64000,9,27,196,2744,100,1000
27,5,5,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,19683,25,125,25,125,0,0
32,5,8,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1024,32768,25,125,64,512,0,0
19,4,1,-1.0,1.0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,361,6859,16,64,1,1,4,8
37,1,1,-1.0,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,50653,1,1,1,1,0,0
24,4,4,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,576,13824,16,64,16,64,0,0
31,6,2,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,961,29791,36,216,4,8,0,0
49,6,7,0.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2401,117649,36,216,49,343,0,0
29,6,5,-1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,841,24389,36,216,25,125,0,0
20,3,0,-1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400,8000,9,27,0,0,1,1
46,4,5,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,97336,16,64,25,125,0,0
28,8,11,0.0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,784,21952,64,512,121,1331,4,8
40,2,0,-1.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,64000,4,8,0,0,0,0
28,2,0,-1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,784,21952,4,8,0,0,0,0
39,2,3,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1521,59319,4,8,9,27,0,0
48,1,1,-8.0,9.0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,110592,1,1,1,1,0,0
28,1,1,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,784,21952,1,1,1,1,0,0
36,5,15,-1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1296,46656,25,125,225,3375,0,0
30,1,0,-1.0,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900,27000,1,1,0,0,0,0
42,4,8,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1764,74088,16,64,64,512,0,0
27,3,0,-4.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,729,19683,9,27,0,0,0,0
30,10,10,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,900,27000,100,1000,100,1000,25,125
36,4,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1296,46656,16,64,0,0,0,0
26,2,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,4,8,0,0,0,0
39,1,0,-1.0,1.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,59319,1,1,0,0,0,0
55,1,2,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3025,166375,1,1,4,8,0,0
31,2,3,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,961,29791,4,8,9,27,0,0
52,1,2,-1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2704,140608,1,1,4,8,0,0
29,10,16,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,841,24389,100,1000,256,4096,0,0
21,6,0,-1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,441,9261,36,216,0,0,0,0
68,1,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4624,314432,1,1,0,0,0,0
36,1,0,-1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1296,46656,1,1,0,0,0,0
48,8,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2304,110592,64,512,0,0,0,0
34,9,10,22.0,77.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1156,39304,81,729,100,1000,0,0
52,7,17,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2704,140608,49,343,289,4913,0,0
35,6,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,42875,36,216,0,0,0,0
56,1,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3136,175616,1,1,0,0,0,0
29,6,12,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,841,24389,36,216,144,1728,0,0
30,2,1,-1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,900,27000,4,8,1,1,0,0
49,1,1,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,117649,1,1,1,1,0,0
38,4,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1444,54872,16,64,0,0,0,0
35,1,2,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1225,42875,1,1,4,8,0,0
25,4,2,-1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,625,15625,16,64,4,8,0,0
29,6,0,-1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,841,24389,36,216,0,0,0,0
38,3,3,0.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1444,54872,9,27,9,27,0,0
40,1,0,-4.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1600,64000,1,1,0,0,0,0
30,6,8,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,27000,36,216,64,512,0,0
30,5,22,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,900,27000,25,125,484,10648,0,0
39,3,6,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,59319,9,27,36,216,0,0
26,7,4,-1.0,1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,49,343,16,64,0,0
59,1,2,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3481,205379,1,1,4,8,0,0
35,3,3,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1225,42875,9,27,9,27,0,0
38,5,1,-1.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1444,54872,25,125,1,1,0,0
27,6,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,729,19683,36,216,16,64,0,0
22,5,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,484,10648,25,125,0,0,0,0
27,7,2,-1.0,169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,19683,49,343,4,8,0,0
26,1,1,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,676,17576,1,1,1,1,0,0
31,3,1,-22.0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,961,29791,9,27,1,1,0,0
42,2,5,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,74088,4,8,25,125,0,0
39,1,0,-1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1521,59319,1,1,0,0,0,0
27,3,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,19683,9,27,0,0,0,0
40,1,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,64000,1,1,0,0,0,0
47,1,1,0.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,103823,1,1,1,1,0,0
24,5,2,-1.0,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,576,13824,25,125,4,8,4,8
23,7,2,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,529,12167,49,343,4,8,0,0
27,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,729,19683,1,1,0,0,0,0
29,3,1,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,841,24389,9,27,1,1,0,0
36,2,2,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1296,46656,4,8,4,8,0,0
31,10,11,0.0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,961,29791,100,1000,121,1331,4,8
26,7,2,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,49,343,4,8,0,0
52,1,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,140608,1,1,0,0,0,0
54,8,9,-13.0,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2916,157464,64,512,81,729,0,0
48,1,1,0.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2304,110592,1,1,1,1,0,0
35,7,8,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,42875,49,343,64,512,0,0
56,4,2,-4.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3136,175616,16,64,4,8,0,0
28,3,0,-1.0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,784,21952,9,27,0,0,0,0
46,8,7,-1.0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,97336,64,512,49,343,0,0
48,4,11,-1.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2304,110592,16,64,121,1331,0,0
27,5,8,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,729,19683,25,125,64,512,0,0
39,1,1,-15.0,15.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1521,59319,1,1,1,1,0,0
26,2,0,-1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,676,17576,4,8,0,0,0,0
28,2,3,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,784,21952,4,8,9,27,0,0
53,1,1,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2809,148877,1,1,1,1,0,0
24,3,5,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,576,13824,9,27,25,125,0,0
32,4,2,-27.0,27.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1024,32768,16,64,4,8,0,0
55,8,7,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3025,166375,64,512,49,343,0,0
38,4,17,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,54872,16,64,289,4913,0,0
20,3,2,-17.0,17.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,8000,9,27,4,8,0,0
22,8,4,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,484,10648,64,512,16,64,0,0
27,3,0,-1.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,729,19683,9,27,0,0,0,0
24,2,0,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,576,13824,4,8,0,0,0,0
32,3,1,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1024,32768,9,27,1,1,0,0
22,3,0,-1.0,1.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,484,10648,9,27,0,0,0,0
27,1,3,-22.0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,729,19683,1,1,9,27,0,0
29,2,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,841,24389,4,8,0,0,0,0
23,6,1,0.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,529,12167,36,216,1,1,1,1
54,5,12,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2916,157464,25,125,144,1728,0,0
47,1,0,-1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,103823,1,1,0,0,0,0
37,10,27,-1.0,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1369,50653,100,1000,729,19683,4,8
23,2,0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,529,12167,4,8,0,0,0,0
25,2,1,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,625,15625,4,8,1,1,0,0
29,6,6,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,841,24389,36,216,36,216,9,27
37,9,23,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,50653,81,729,529,12167,0,0
23,7,2,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,529,12167,49,343,4,8,1,1
29,5,1,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,841,24389,25,125,1,1,0,0
28,8,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,784,21952,64,512,0,0,0,0
22,6,3,-1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,484,10648,36,216,9,27,0,0
21,9,2,-1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,441,9261,81,729,4,8,1,1
35,3,0,-1.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,42875,9,27,0,0,1,1
24,10,1,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,576,13824,100,1000,1,1,0,0
20,6,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,8000,36,216,0,0,0,0
45,5,1,0.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2025,91125,25,125,1,1,0,0
26,2,0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,676,17576,4,8,0,0,0,0
23,9,5,-1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,529,12167,81,729,25,125,1,1
27,2,0,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,729,19683,4,8,0,0,0,0
21,5,0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,441,9261,25,125,0,0,0,0
46,2,2,-11.0,11.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2116,97336,4,8,4,8,0,0
30,4,9,-1.0,1.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900,27000,16,64,81,729,0,0
25,8,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,625,15625,64,512,0,0,0,0
33,6,11,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1089,35937,36,216,121,1331,0,0
25,9,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625,15625,81,729,0,0,0,0
50,2,1,-1.0,1.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,125000,4,8,1,1,0,0
20,5,1,-1.0,1.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,8000,25,125,1,1,1,1
23,3,0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,529,12167,9,27,0,0,0,0
54,1,2,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2916,157464,1,1,4,8,0,0
37,1,2,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1369,50653,1,1,4,8,0,0
27,8,2,-1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,729,19683,64,512,4,8,0,0
20,10,1,-1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400,8000,100,1000,1,1,1,1
30,1,0,-1.0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900,27000,1,1,0,0,0,0
20,3,0,-1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400,8000,9,27,0,0,0,0
30,1,0,-1.0,2.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900,27000,1,1,0,0,0,0
31,1,1,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,961,29791,1,1,1,1,0,0
20,5,0,-1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400,8000,25,125,0,0,0,0
21,8,4,-1.0,463.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,441,9261,64,512,16,64,16,64
43,1,1,-27.0,27.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1849,79507,1,1,1,1,0,0
35,9,12,-1.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,42875,81,729,144,1728,1,1
25,4,2,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,15625,16,64,4,8,0,0
39,4,1,-1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1521,59319,16,64,1,1,0,0
27,3,0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,729,19683,9,27,0,0,0,0
41,9,9,-1.0,733.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1681,68921,81,729,81,729,1,1
24,6,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,576,13824,36,216,0,0,0,0
43,5,4,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1849,79507,25,125,16,64,0,0
